Twitter Account,Tweet,Tweet Date,Signal Generation Date,Signal Message,Token Mentioned,Token ID,Price at Tweet,Current Price,TP1,TP2,SL,Exit Price,P&L,Max Exit Time,backtesting_done
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914899533558952185,2025-04-23T04:30:00.000Z,2025-04-23T04:44:36.977Z,Buy,BTC,bitcoin,93103.04735109593,93165.90728703547,94500,95500,91000,,,2025-04-24T04:44:22.910Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914898141117124860,2025-04-23T04:24:28.000Z,2025-04-23T04:44:52.494Z,Buy,BTC,bitcoin,93106.64133319254,93165.90728703547,95000,97000,89500,,,2025-04-25T04:44:38Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914905333039763523,2025-04-23T04:53:03.000Z,2025-04-23T05:03:55.232Z,Buy,BTC,bitcoin,93294.80709825642,93539.3055224056,95000,97000,90000,,,2025-04-25T05:03:39.251Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914923959574794339,2025-04-23T06:07:04.000Z,2025-04-23T06:23:44.276Z,Buy,BTC,bitcoin,93547.79370991429,93658.72011821083,98341.6561,103024.5921,88975.7841,,,2025-04-25T06:23:31Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1914932918243463462,2025-04-23T06:42:40.000Z,2025-04-23T07:02:16.646Z,Buy,BTC,bitcoin,93717.21617870664,93677.62377714714,95000,100000,89000,,,2025-04-26T07:01:58.264Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914934602403099077,2025-04-23T06:49:21.000Z,2025-04-23T07:04:13.962Z,Buy,BTC,bitcoin,93694.88084186414,93700.58236631942,98000,105000,90000,,,2025-12-31T23:59:59Z,false
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914948365378314521,2025-04-23T07:44:02.000Z,2025-04-23T08:04:00.636Z,Buy,BTC,bitcoin,93753.61198923655,93857.03336251904,95000,96000,92000,,,2025-04-24T08:03:43.433Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914957752641716588,2025-04-23T08:21:21.000Z,2025-04-23T08:23:37.557Z,Buy,BTC,bitcoin,94194.40057917488,94194.40057917488,95000,100000,91500,,,2025-04-25T08:23:20.126Z,true
Steve_Cryptoo,https://x.com/Steve_Cryptoo/status/1914972238073200795,2025-04-23T09:18:54.000Z,2025-04-23T09:23:01.786Z,Buy,ASTRA,astraai,0.9961838216436103,0.9960873867877064,1.05,1.2,0.95,,,2025-05-21T23:59:59Z,true
dippy_eth,https://x.com/dippy_eth/status/1914975186157461767,2025-04-23T09:30:37.000Z,2025-04-23T09:43:09.793Z,Buy,SOL,solana,152.685928962188,152.6562914996775,160.2891,167.9219,145.0235,,,2025-04-30T23:59:59Z,false
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914977209560752560,2025-04-23T09:38:39.000Z,2025-04-23T09:44:38.990Z,Buy,BTC,bitcoin,94170.83340241374,94170.83340241374,107160,107220,92000,,,2025-04-25T09:44:23Z,true
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1914981911749185606,2025-04-23T09:57:21.000Z,2025-04-23T10:03:49.713Z,Buy,BTC,bitcoin,94085.44798190508,93986.37616104871,95000,97000,90000,,,2025-04-30T23:59:59Z,false
CryptoSlate,https://x.com/CryptoSlate/status/1914985096610017523,2025-04-23T10:10:00.000Z,2025-04-23T10:41:05.471Z,Buy,BTC,bitcoin,93661.55510084999,93602.40577128234,94000,106000,88605,,,2025-04-25T10:40:54.137Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1914992181376696827,2025-04-23T10:38:09.000Z,2025-04-23T10:42:33.183Z,Buy,BTC,bitcoin,93588.0558718919,93588.0558718919,95000,98000,90000,,,2025-04-24T10:42:14.402Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1914986600649331170,2025-04-23T10:15:58.000Z,2025-04-23T10:43:24.845Z,Buy,ASTRA,astraai,0.9588202632719686,0.9589764957074298,1,1.05,0.91,,,2025-04-25T23:59:59Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1914984069630247082,2025-04-23T10:05:55.000Z,2025-04-23T10:43:47.108Z,Buy,TIBBIR,ribbita-by-virtuals,0.03406285221982773,0.034000505558519606,0.05,0.1,0.03,,,2025-05-01T23:59:59Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1914994950053171519,2025-04-23T10:49:09.000Z,2025-04-23T11:03:05.948Z,Buy,AUTOS,autosingle,0.0013051936491938537,0.0013051936491938537,0.0043,0.0065,0.001,,,2025-05-22T11:02:22Z,false
CryptoDona7,https://x.com/KingAce_Crypto/status/1914974281580024176,2025-04-23T09:27:01.000Z,2025-04-23T11:21:35.060Z,Hold,CNCT,coinecta,0.00027491648366951036,0.00027491648366951036,0.0003,0.0004,0.0002,,,2025-04-26T11:21:22Z,true
CryptoDona7,https://x.com/KingAce_Crypto/status/1914974281580024176,2025-04-23T09:27:01.000Z,2025-04-23T11:21:51.657Z,Buy,CNCT,connect-2,0.010362153249867587,0.010409794155096443,0.0109,0.0114,0.0101,,,2025-04-25T11:21:35Z,true
CryptoDona7,https://x.com/CryptoDona7/status/1914999192184881641,2025-04-23T11:06:01.000Z,2025-04-23T11:22:37.049Z,Buy,VIRAL,viralmind,0.006546695121810524,0.006511955153751962,0.0068,0.0071,0.0062,,,2025-04-25T11:22:23.364Z,true
CryptoWizardd,https://x.com/CryptoWizardd/status/1915000812016689473,2025-04-23T11:12:27.000Z,2025-04-23T11:23:39.424Z,Buy,TRAC,origintrail,0.39014975992389517,0.39260495766805625,0.4319,0.4705,0.35,,,2025-04-25T11:23:16Z,true
CryptoWizardd,https://x.com/cherrytgbot/status/1914725225448567112,2025-04-22T16:57:22.000Z,2025-04-23T11:23:55.792Z,Hold,CHERRY,cherrypicksai,0.0009801005026495373,0.0009801005026495373,0.0015,0.002,0.0007,,,2025-04-25T17:00:00Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914999757950587242,2025-04-23T11:08:15.000Z,2025-04-23T11:24:53.994Z,Hold,POPCAT,popcat,0.3887523742987221,0.39023684237618145,1.1695,1.5,0.35,,,2025-04-30T11:24:32.367Z,true
CryptoDona7,https://x.com/CryptoDona7/status/1915005538204557518,2025-04-23T11:31:14.000Z,2025-04-23T11:41:42.813Z,Buy,BTC,bitcoin,93678.09870499946,93581.3812723498,95000,96000,91800,,,2025-04-25T11:41:28Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1915006662554836996,2025-04-23T11:35:42.000Z,2025-04-23T11:44:41.283Z,Put Options,ETH,ethereum,1805.2561968031957,1806.228178872269,1790,1775,1820,,,2025-04-24T11:44:12.957Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1915009270732464217,2025-04-23T11:46:03.000Z,2025-04-23T12:03:01.829Z,Buy,HASHAI,hashai,0.00021454436331425826,0.00021882250609687177,0.000287,0.000924,0.000182,,,2025-04-27T23:59:59Z,true
CryptoWizardd,https://x.com/CryptoWizardd/status/1915021625352654984,2025-04-23T12:35:09.000Z,2025-04-23T12:42:14.054Z,Buy,CPOOL,clearpool,0.15286497471038096,0.1530341340799022,0.2,0.25,0.14,,,2025-05-07T12:41:54Z,true
BenjiGanar,https://x.com/BenjiGanar/status/1915015383565668706,2025-04-23T12:10:21.000Z,2025-04-23T12:43:53.404Z,Put Options,RAY,raydium,2.6038063645056986,2.614238201348692,2.38,2.16,2.73,,,2025-04-25T12:43:37Z,true
RiddlerDeFi,https://x.com/ClearpoolFin/status/1915019460135772639,2025-04-23T12:26:33.000Z,2025-04-23T12:44:46.109Z,Buy,CPOOL,clearpool,0.15220987860592622,0.152995207610212,0.1607,0.1683,0.1453,,,2025-04-30T12:44:33Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1915032912237383985,2025-04-23T13:20:00.000Z,2025-04-23T13:21:11.986Z,Buy,BTC,bitcoin,93978.3860710822,93978.3860710822,95000,96000,92000,,,2025-04-25T13:20:54.767Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1915026926168948796,2025-04-23T12:56:13.000Z,2025-04-23T13:23:08.010Z,Buy,POPCAT,popcat,0.3789522327750534,0.38693334828741555,0.75,1.15,0.35,,,2025-05-31T23:59:59Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1915032382308045302,2025-04-23T13:17:54.000Z,2025-04-23T13:23:40.556Z,Buy,BTC,bitcoin,93945.84661501794,94014.93219107679,100000,120000,89000,,,2025-04-30T23:59:59Z,false
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1915037561929740414,2025-04-23T13:38:29.000Z,2025-04-23T13:43:54.812Z,Hold,BTC,bitcoin,93889.67715005347,93851.93599857055,95000,100000,90000,,,2025-04-24T13:43:24.815Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1915038147227853218,2025-04-23T13:40:48.000Z,2025-04-23T13:45:51.576Z,Buy,IOTA,iota,0.1952152635740333,0.19531733955974995,0.2148,0.2344,0.1758,,,2025-05-04T23:59:59Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1915035459052261882,2025-04-23T13:30:07.000Z,2025-04-23T13:46:08.708Z,Buy,BTC,bitcoin,93985.20364562514,93839.66666889851,95000,100000,90000,,,2025-04-25T13:45:51.593Z,true
BenjiGanar,https://x.com/BenjiGanar/status/1915041822487003444,2025-04-23T13:55:24.000Z,2025-04-23T14:03:57.279Z,Buy,ALCH,alchemist-accelerate,0.00007552806106762744,0.00007490844120733475,0.0001,0.00012,0.000071,,,2025-04-25T14:03:12Z,true
BenjiGanar,https://x.com/BenjiGanar/status/1915041822487003444,2025-04-23T13:55:24.000Z,2025-04-23T14:04:32.405Z,Buy,ARC,arc,0.007160503006116411,0.00723086173054603,0.0085,0.0095,0.007,,,2025-04-25T23:59:59Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1915050978107363830,2025-04-23T14:31:47.000Z,2025-04-23T14:44:16.622Z,Buy,BTC,bitcoin,93275.03365525852,92981.1959198879,95000,98000,90000,,,2025-04-25T14:44:01.136Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1915055727464636590,2025-04-23T14:50:40.000Z,2025-04-23T15:01:25.457Z,Buy,BTC,bitcoin,93102.78344066764,93028.64308888822,95000,100000,88605,,,2025-04-25T15:01:05.811Z,true
cryptostasher,https://x.com/cryptostasher/status/1915058820969083073,2025-04-23T15:02:57.000Z,2025-04-23T15:20:30.239Z,Buy,ZIG,zignaly,0.07670767879279064,0.07647090403309902,0.08,0.085,0.07,,,2025-04-25T15:20:13.923Z,true
BenjiGanar,https://x.com/homo_memetus/status/1915060838190469122,2025-04-23T15:10:58.000Z,2025-04-23T15:23:50.532Z,Buy,VIRAL,viralmind,0.006895218725341329,0.006687268945163467,0.0073,0.008,0.006,,,2025-04-25T15:23:30Z,true
BenjiGanar,https://x.com/homo_memetus/status/1915060838190469122,2025-04-23T15:10:58.000Z,2025-04-23T15:24:08.690Z,Buy,HOMO,homo-memetus,0.0007636602007480303,0.0007709999222725925,0.0009,0.001,0.0007,,,2025-04-30T15:23:50.541Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1915066748883067330,2025-04-23T15:34:27.000Z,2025-04-23T15:43:20.608Z,Buy,S,agent-s,0.0007833801814732916,0.000773465259765716,0.0008,0.0009,0.0007,,,2025-04-25T15:42:45.281Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1915066748883067330,2025-04-23T15:34:27.000Z,2025-04-23T15:43:38.980Z,Buy,S,sonic-3,0.5053664704006329,0.5129547615433845,0.531,0.728,0.45,,,2025-04-26T23:59:59Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1915066748883067330,2025-04-23T15:34:27.000Z,2025-04-23T15:44:05.077Z,Buy,S,soperme,0.00012021388321019928,0.00012021388321019928,0.000132,0.000144,0.000108,,,2025-04-25T15:43:41Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1915066748883067330,2025-04-23T15:34:27.000Z,2025-04-23T15:44:21.422Z,Buy,S,token-s,0.0032063488047306835,0.0031890576131119075,0.0035,0.0037,0.003,,,2025-04-26T15:44:05Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1915327763264791008,2025-04-24T08:51:38.000Z,2025-04-24T09:03:32.787Z,Buy,BTC,bitcoin,91809.59387741439,92009.66030970351,94000,95000,89000,,,2025-04-26T09:03:18.819Z,true
,,,,,,,,,,,,,,,false
