Twitter Account,Tweet,Tweet Date,Signal Generation Date,Signal Message,Token Mentioned,Token ID,Price at Tweet,Current Price,TP1,TP2,SL,Exit Price,P&L,Exit Price (Trailing Stop),P&L (Trailing Stop),Exit Price (SMA10),P&L (SMA10),Exit Price (SMA20),P&L (SMA20),Exit Price (EMA10),P&L (EMA10),Exit Price (EMA20),P&L (EMA20),,,,,,,,,,,,,,
Johnbellopate,https://x.com/Johnbellopate/status/1909003788846870722,2025-04-06T22:02:25.000Z,2025-04-07T00:02:24.108Z,Buy,WOO,woo-network,0.065974983,0.059185797,0.066,0.075,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnbellopate,https://x.com/Johnbellopate/status/1909003788846870722,2025-04-06T22:02:25.000Z,2025-04-07T00:02:42.745Z,Buy,TAO,fusotao,0.000198403,0.000173484,0.00021,0.00025,0.00015,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnbellopate,https://x.com/Johnbellopate/status/1909003788846870722,2025-04-06T22:02:25.000Z,2025-04-07T00:02:56.645Z,Buy,INJ,injective-protocol,8.29259798,7.078845851,8.16,10.41,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909006004957929550,2025-04-06T22:11:13.000Z,2025-04-07T00:03:38.473Z,Sell,TUT,tutorial,0.02401136,0.024939031,0.024,0.022,0.0255,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909066168243233210,2025-04-07T02:10:17.000Z,2025-04-07T03:02:14.884Z,Sell,GOLD,gold-2,0.008354913,0.008354913,0.007,0.005,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909066168243233210,2025-04-07T02:10:17.000Z,2025-04-07T03:02:27.081Z,Sell,GOLD,gold-4,0,0,0.008,0,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909066168243233210,2025-04-07T02:10:17.000Z,2025-04-07T03:02:46.664Z,Sell,GOLD,goldenboys,8.135081537,8.135081537,5,2,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909066168243233210,2025-04-07T02:10:17.000Z,2025-04-07T03:03:00.420Z,Sell,GOLD,physical-gold,0.000191038,0.000191038,0.0001,0,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909066168243233210,2025-04-07T02:10:17.000Z,2025-04-07T03:03:16.978Z,Sell,GOLD,cyberdragon-gold,0.001642668,0.001642668,0.001,0,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909066168243233210,2025-04-07T02:10:17.000Z,2025-04-07T03:03:30.961Z,Sell,GOLD,swords-and-dungeons-gold,0.01027438,0.01027438,0.008,0.005,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909051399918477799,2025-04-07T01:11:36.000Z,2025-04-07T03:03:41.295Z,Buy,SOL,solana,105.7651501,105.7651501,120,132,95,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1909038477615808923,2025-04-07T00:20:15.000Z,2025-04-07T03:04:25.248Z,Sell,BTC,bitcoin,78211.48358,78211.48358,74000,65000,82000,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1909105378929127719,2025-04-07T04:46:06.000Z,2025-04-07T06:00:48.761Z,Buy,ZIG,zignaly,0.063033772,0.063033772,0.066,0.069,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1909097542933237945,2025-04-07T04:14:58.000Z,2025-04-07T06:03:44.302Z,Buy,TST,taostack,0,0,0.000085,0.0001,0.000074,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1909150093175033955,2025-04-07T07:43:47.000Z,2025-04-07T09:00:36.953Z,Sell,BTC,bitcoin,78211.48358,78211.48358,75000,70000,81000,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1909135541997875627,2025-04-07T06:45:57.000Z,2025-04-07T09:01:11.722Z,Hold,BTC,bitcoin,78211.48358,78211.48358,80000,82000,76000,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1909135541997875627,2025-04-07T06:45:57.000Z,2025-04-07T09:01:34.534Z,Buy,LNQ,linqai,0.028315911,0.028315911,0.032,0.035,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1909135541997875627,2025-04-07T06:45:57.000Z,2025-04-07T09:01:50.130Z,Buy,ZIG,zignaly,0.063033772,0.063033772,0.07,0.075,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1909135541997875627,2025-04-07T06:45:57.000Z,2025-04-07T09:02:00.108Z,Buy,SKEY,skey-network,0.018268899,0.018268899,0.0201,0.0219,0.0155,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1909135541997875627,2025-04-07T06:45:57.000Z,2025-04-07T09:02:17.866Z,Buy,TAO,bittensor,183.8376189,183.8376189,200,220,170,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptoo_doctor,https://x.com/cryptoo_doctor/status/1909150582591365565,2025-04-07T07:45:43.000Z,2025-04-07T09:03:37.623Z,Buy,ETH,ethereum,1574.632161,1574.632161,1600,1750,1350,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1909167384038158668,2025-04-07T08:52:29.000Z,2025-04-07T09:05:20.126Z,Sell,BTC,bitcoin,78211.48358,78211.48358,75000,71000,82000,,,,,,,,,,,,,,,,,,,,,,,,,,
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1909170360446042238,2025-04-07T09:04:19.000Z,2025-04-07T09:06:04.136Z,Hold,BTC,bitcoin,78211.48358,78211.48358,80000,200000,75000,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909141718152413405,2025-04-07T07:10:30.000Z,2025-04-07T09:06:57.964Z,Buy,BNB,binancecoin,554.4379559,554.4379559,600,650,540,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptostasher,https://x.com/cryptostasher/status/1909202102456369636,2025-04-07T11:10:27.000Z,2025-04-07T12:00:50.907Z,Hold,ETH,ethereum,1574.632161,1574.632161,1600,4000,1500,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptostasher,https://x.com/cryptostasher/status/1909202526341112219,2025-04-07T11:12:08.000Z,2025-04-07T12:01:05.423Z,Hold,ETH,ethereum,1574.632161,1574.632161,2400,4000,1500,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1909191394360795590,2025-04-07T10:27:54.000Z,2025-04-07T12:02:05.792Z,Buy,AAVE,aave,129.3359532,129.3359532,140,150,120,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1909180504173052057,2025-04-07T09:44:37.000Z,2025-04-07T12:02:29.705Z,Hold,SOL,solana,105.7651501,105.7651501,120,140,98,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909202483953783106,2025-04-07T11:11:58.000Z,2025-04-07T12:03:59.317Z,Buy,CELO,celo,0.270526132,0.270526132,0.3,0.35,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1909185454467056025,2025-04-07T10:04:17.000Z,2025-04-07T12:06:05.343Z,Buy,PUNDIAI,pundi-aifx,4.830389259,4.830389259,5,5.3,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1909247105564090709,2025-04-07T14:09:16.000Z,2025-04-07T15:00:52.145Z,Buy,BTC,bitcoin,78211.48358,78211.48358,93000,100000,70000,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoDona7,https://x.com/CryptoDona7/status/1909234302195278283,2025-04-07T13:18:24.000Z,2025-04-07T15:01:44.852Z,Buy,INJ,injective-protocol,7.078845851,7.078845851,7.5,8,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoDona7,https://x.com/CryptoDona7/status/1909229467991433402,2025-04-07T12:59:11.000Z,2025-04-07T15:02:05.866Z,Hold,FET,fetch-ai,0.384021436,0.384021436,0.4,0.45,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptoo_doctor,https://x.com/cryptoo_doctor/status/1909252737134362714,2025-04-07T14:31:39.000Z,2025-04-07T15:04:08.015Z,Buy,NPC,npc,1.18438E-05,1.18438E-05,0.00001421,0.00001776,0.00001006,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptoo_doctor,https://x.com/cryptoo_doctor/status/1909252737134362714,2025-04-07T14:31:39.000Z,2025-04-07T15:04:25.721Z,Buy,NPC,non-playable-coin,0.009600143,0.009600143,0.0124,0.0165,0.0057,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptoo_doctor,https://x.com/cryptoo_doctor/status/1909251143995125900,2025-04-07T14:25:19.000Z,2025-04-07T15:04:49.895Z,Buy,BTC,bitcoin,78211.48358,78211.48358,85000,90000,70000,,,,,,,,,,,,,,,,,,,,,,,,,,
dippy_eth,https://x.com/dippy_eth/status/1909253002650661253,2025-04-07T14:32:42.000Z,2025-04-07T15:06:29.321Z,Sell,SOL,solana,105.7651501,105.7651501,90,80,120,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptostasher,https://x.com/cryptostasher/status/1909249213910675943,2025-04-07T14:17:39.000Z,2025-04-07T15:07:05.457Z,Buy,ZIG,zignaly,0.063033772,0.063033772,0.07,0.076,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoWizardd,https://x.com/CryptoWizardd/status/1909249671844839702,2025-04-07T14:19:28.000Z,2025-04-07T15:07:38.034Z,Buy,NPC,npc,1.18438E-05,1.18438E-05,0.0123,0.02821,0.000008,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoWizardd,https://x.com/CryptoWizardd/status/1909249671844839702,2025-04-07T14:19:28.000Z,2025-04-07T15:08:02.121Z,Hold,NPC,non-playable-coin,0.009600143,0.009600143,0.0124,0.0165,0.0057,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909217697231180055,2025-04-07T12:12:25.000Z,2025-04-07T15:09:39.461Z,Buy,PAXG,pax-gold,2999.024282,2999.024282,3100,3191,2900,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1909277210466460010,2025-04-07T16:08:54.000Z,2025-04-07T18:01:05.823Z,Hold,SPX,spx6900,0.414624746,0.414624746,0.45,0.38,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1909277210466460010,2025-04-07T16:08:54.000Z,2025-04-07T18:01:21.014Z,Buy,FORM,form,0.000249718,0.000249718,2.58,2.85,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1909277210466460010,2025-04-07T16:08:54.000Z,2025-04-07T18:01:34.109Z,Hold,GRASS,grass,1.615662299,1.615662299,1.66,1.94,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1909276743627944245,2025-04-07T16:07:02.000Z,2025-04-07T18:01:53.879Z,Sell,BTC,bitcoin,78211.48358,78211.48358,76000,74000,79500,,,,,,,,,,,,,,,,,,,,,,,,,,
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1909305926055870962,2025-04-07T18:03:00.000Z,2025-04-07T18:04:01.282Z,Sell,ETH,ethereum,1574.632161,1574.632161,1411,1000,1700,,,,,,,,,,,,,,,,,,,,,,,,,,
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1909305926055870962,2025-04-07T18:03:00.000Z,2025-04-07T18:04:10.787Z,Buy,BTC,bitcoin,78211.48358,78211.48358,80000,85000,75000,,,,,,,,,,,,,,,,,,,,,,,,,,
dippy_eth,https://x.com/dippy_eth/status/1909269461963624637,2025-04-07T15:38:06.000Z,2025-04-07T18:04:52.780Z,Buy,FILTER,filter-ai-2,0.008146797,0.008146797,0.0102,0.0122,0.0073,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoWizardd,https://x.com/N30_cryptoo/status/1909257856655798481,2025-04-07T14:51:59.000Z,2025-04-07T18:05:36.064Z,Hold,NPC,npc,1.18438E-05,1.18438E-05,0.0124,0.0165,0.00573,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909293473234403686,2025-04-07T17:13:31.000Z,2025-04-07T18:06:48.272Z,Hold,BTC,bitcoin,78211.48358,78211.48358,78805,95605,72405,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909293473234403686,2025-04-07T17:13:31.000Z,2025-04-07T18:07:03.251Z,Hold,USDT,tether,0.999120323,0.999120323,1,0.999,0.9985,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909293473234403686,2025-04-07T17:13:31.000Z,2025-04-07T18:07:18.657Z,Hold,TRX,tron,0.22954724,0.22954724,0.2351,0.2454,0.2193,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909278524197970406,2025-04-07T16:14:07.000Z,2025-04-07T18:07:37.543Z,Hold,IMX,immutable-x,0.382270458,0.382270458,0.42,0.44,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptoo_doctor,https://x.com/cryptoo_doctor/status/1909318967786618914,2025-04-07T18:54:50.000Z,2025-04-07T21:01:54.148Z,Buy,NPC,npc,1.18438E-05,1.18438E-05,0.0108,0.0123,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptostasher,https://x.com/cryptostasher/status/1909314773315207583,2025-04-07T18:38:09.000Z,2025-04-07T21:03:02.536Z,Buy,DSYNC,destra-network,0.119438004,0.119438004,0.125,0.13,0.1134,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinLevi,https://x.com/AltcoinLevi/status/1909323718691602916,2025-04-07T19:13:42.000Z,2025-04-07T21:03:53.290Z,Buy,NPC,npc,1.18438E-05,1.18438E-05,0.0001,0.001,0.00000947,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909338215481475089,2025-04-07T20:11:19.000Z,2025-04-07T21:04:42.547Z,Hold,ETH,ethereum,1574.632161,1574.632161,1665,1800,1500,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909308381950771431,2025-04-07T18:12:46.000Z,2025-04-07T21:04:54.893Z,Hold,USDC,usd-coin,0.999947941,0.999947941,1,1,0.9999,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909308381950771431,2025-04-07T18:12:46.000Z,2025-04-07T21:05:10.162Z,Hold,USDT,tether,0.999120323,0.999120323,1,1,0.995,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909308381950771431,2025-04-07T18:12:46.000Z,2025-04-07T21:05:32.491Z,Buy,ETH,ethereum,1574.632161,1574.632161,1665,1865,1345,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1909373121381253522,2025-04-07T22:30:01.000Z,2025-04-08T00:01:25.208Z,Buy,SOL,solana,105.7651501,0,150,200,80,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1909425966981820616,2025-04-08T02:00:00.000Z,2025-04-08T03:00:47.785Z,Buy,BTC,bitcoin,79179.29227,79179.29227,85000,90000,76000,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1909422190870602178,2025-04-08T01:45:00.000Z,2025-04-08T03:01:08.259Z,Buy,BTC,bitcoin,79179.29227,79179.29227,80000,82000,77000,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909398911066030391,2025-04-08T00:12:29.000Z,2025-04-08T03:04:20.394Z,Buy,ETH,ethereum,1555.909813,1555.909813,1630,1700,1500,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1909448616298922081,2025-04-08T03:30:00.000Z,2025-04-08T06:00:56.757Z,Hold,ETH,ethereum,1555.909813,1555.909813,1600,1650,1500,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1909486614960910667,2025-04-08T06:01:00.000Z,2025-04-08T06:01:27.388Z,Buy,BURGER,burger-swap,0.009517596,0.009517596,0.0143,0.019,0.0075,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1909486614960910667,2025-04-08T06:01:00.000Z,2025-04-08T06:01:43.821Z,Buy,BURGER,crypto-burger,1.23E-07,1.23E-07,2.47E-07,3.70E-07,6.16E-08,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1909478286583120325,2025-04-08T05:27:54.000Z,2025-04-08T06:01:55.588Z,Buy,BURGER,burger-swap,0.009517596,0.009517596,0.0143,0.019,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1909443631339155738,2025-04-08T03:10:12.000Z,2025-04-08T06:05:14.882Z,Hold,GUN,gunz,0.053494421,0.053494421,0.0588,0.0642,0.0455,,,,,,,,,,,,,,,,,,,,,,,,,,
